,p1,p3,p4,p5,p6,p7,p13,p14,p15,p17,p19,p20,p21,p22,p23,p24,p26,p27,p32,p33,p34,p35,p36,p39,p40,p41,p42,p43,p44,p45,p46.1,p46.2,p46.3,p46.4,p46.5,p46.6,p47,48.1,48.2,48.3,48.4,48.5,48.6,54.1,54.2,54.3,54.4,54.5,54.6,54.7,54.8,54.9,54.91,p65,p66,p67,"p68,1","p68,2","p68,3","p68,4","p68,5","p68,6","p68,7","p68,8","p68,9","P70,1","p70,2","p70,3",p71,"p72,1","p72,2","p72,3","p72,4","p72,5","p72,6","p72,7",p74,p91,p92,p93,p94,p95,p96,p97,p99,p100,p101,p102,p103,p104,p106,"p108,1","p108,2","p108,3","p108,4","p108,5","p108,6","p108,7","p108,8","p108,9","p108,91","p108,92",p128,p131
622,2019,1,5,36,38,4,0,39,0,1,5,7,0,0,2,0,8,2,4,4,1,2,2,0,0,0,0,0,1,1,0,0,1,0,0,0,4,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,6,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,6766.0,3,5,0,0,1,0,0,0,1,2,1,0,0,4,0,0,0,0,0,0,0,0,0,1,0,0,0
623,2019,1,5,36,38,4,0,43,0,4,5,2,0,0,0,0,7,2,4,3,1,0,2,2,2,0,0,0,0,0,0,0,0,0,0,1,2,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,11,3,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,9920.0,6,5,0,0,2,2,0,4,1,5,1,0,6,4,0,0,0,0,0,0,0,0,0,1,0,1,1
624,2019,1,5,36,38,4,0,31,0,1,5,8,0,0,0,0,6,1,5,1,0,4,0,2,0,0,0,0,0,0,0,0,1,0,0,0,4,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,6,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,20273.0,3,5,0,0,2,1,0,1,1,2,1,0,6,2,0,0,0,0,0,0,0,0,0,0,0,1,0
625,2019,1,5,36,38,4,0,54,0,1,1,2,0,0,0,0,8,2,3,5,2,0,0,1,2,0,0,1,0,0,0,0,0,0,0,1,2,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,7,3,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,20845.0,5,5,0,0,3,2,0,3,1,2,0,0,6,3,0,0,0,0,0,0,0,0,0,1,0,1,0
626,2019,1,5,36,38,4,0,51,0,1,5,7,0,0,0,0,3,1,2,1,0,0,0,1,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,10,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,17599.0,5,5,0,0,3,1,0,3,0,2,0,0,3,3,0,0,0,0,0,0,0,0,0,0,1,1,1
627,2019,1,5,36,38,4,1,40,0,1,5,7,1,2,0,0,3,1,2,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,7,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,20771.0,3,5,0,0,3,1,0,3,0,2,0,0,6,4,0,0,0,0,0,0,0,0,0,1,0,0,1
628,2019,1,5,36,38,4,0,38,0,1,5,8,0,0,0,0,6,1,4,2,0,1,2,1,2,0,0,0,0,0,0,0,1,0,0,0,4,0,1,1,1,0,0,0,0,0,1,1,0,0,1,0,0,0,6,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,2144.0,5,5,0,0,3,1,0,3,1,2,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,1,0
629,2019,1,5,36,38,4,0,37,0,2,5,7,0,0,2,0,7,1,4,3,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,12,2,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,7211.0,5,5,0,0,3,1,0,3,0,2,0,0,6,3,0,0,0,0,0,0,0,0,0,1,0,1,0
631,2019,1,5,36,38,4,1,37,0,1,5,7,1,0,0,0,4,1,2,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,5,2,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,14718.0,6,5,0,0,3,2,0,3,0,2,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,1
633,2019,1,5,36,38,4,0,34,0,1,5,7,0,0,0,0,3,1,1,2,1,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,8243.0,3,5,0,0,1,0,0,1,0,2,0,0,6,4,0,0,0,0,0,0,0,0,0,0,0,1,0
634,2019,1,5,36,38,4,1,35,0,1,5,7,1,0,0,0,6,1,2,4,0,2,2,0,2,0,0,0,0,0,1,0,1,0,0,0,4,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,6,2,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,5169.0,3,5,0,2,3,1,0,0,0,3,0,0,6,3,0,0,0,0,0,0,0,0,0,1,0,1,0
635,2019,1,5,36,38,4,0,29,0,1,5,7,0,0,0,0,6,1,3,3,2,2,0,2,0,0,0,0,0,0,0,0,1,0,0,0,3,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,6,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,7506.0,3,5,0,0,1,0,0,1,1,2,0,0,6,3,1,0,0,0,0,0,0,0,0,0,0,1,0
636,2019,1,5,36,38,4,1,24,0,1,5,8,1,0,0,0,5,2,1,4,2,0,0,2,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,6,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,2303.0,5,5,0,0,3,1,0,0,1,3,0,0,6,3,0,0,0,0,0,0,0,0,0,1,0,1,1
637,2019,1,5,36,38,4,1,44,0,1,5,7,1,0,0,0,7,1,3,4,0,3,0,2,2,0,0,0,0,0,0,0,1,0,0,0,2,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,6,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,11926.0,1,5,0,0,1,1,1,0,1,2,1,0,6,4,0,0,0,0,0,0,0,0,0,1,0,0,0
638,2019,1,5,36,38,4,1,29,0,4,5,8,1,0,0,0,5,1,2,3,1,2,0,2,0,0,0,0,0,0,0,0,1,0,0,0,2,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,6,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,19586.0,6,5,0,0,1,0,0,3,0,2,0,0,6,4,0,0,0,0,0,0,0,0,0,1,0,1,0
639,2019,1,5,36,38,4,1,53,1,1,1,4,1,2,0,0,6,2,2,4,0,3,0,2,1,0,0,0,0,0,0,0,0,0,0,1,3,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,6,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,17917.0,3,5,0,0,1,1,0,3,0,2,0,0,6,3,0,0,0,0,0,0,0,0,0,1,0,1,0
640,2019,1,5,36,38,4,1,70,0,4,5,7,1,0,0,0,2,1,1,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,7,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,12905.0,5,5,0,0,1,1,0,3,2,2,2,0,5,3,1,0,0,0,0,0,0,0,0,0,0,1,1
642,2019,1,5,36,38,4,0,35,0,1,5,8,0,0,0,0,4,1,1,3,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,6,2,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1644.0,5,5,0,0,2,2,0,3,1,2,2,0,2,3,1,0,0,0,0,0,0,0,0,0,0,1,1
643,2019,1,5,36,38,4,0,35,4,1,5,8,0,0,0,0,4,1,1,3,0,2,0,1,1,0,0,0,0,0,0,0,1,0,0,0,2,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,10563.0,3,5,0,0,2,1,1,3,0,2,0,0,2,3,1,0,0,0,0,0,0,0,0,0,0,1,0
644,2019,1,5,36,38,4,1,25,0,1,5,7,1,0,0,0,5,1,3,2,1,2,0,1,1,0,0,0,1,0,0,0,1,0,0,0,2,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,6,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,19548.0,5,5,0,0,3,1,0,3,0,2,0,0,6,3,0,0,0,0,0,0,0,0,0,0,0,1,1
645,2019,1,5,36,38,4,0,57,0,4,5,7,0,2,0,1,5,1,3,2,0,0,0,3,2,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6,5,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,10508.0,5,5,0,2,3,2,0,1,2,2,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,1
646,2019,1,5,36,38,4,0,40,0,1,5,7,0,0,0,0,5,1,4,1,0,2,1,0,2,0,0,0,0,0,0,0,1,0,0,0,3,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6,5,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,14517.0,5,5,0,0,3,1,0,4,1,2,0,0,6,3,0,0,0,0,0,0,0,0,0,0,0,1,1
647,2019,1,5,36,38,4,0,29,4,1,5,7,0,0,0,0,4,1,1,3,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,11486.0,5,5,0,0,1,0,0,3,1,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
648,2019,1,5,36,38,4,0,62,0,2,1,7,0,0,0,0,4,1,3,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,15211.0,5,5,0,0,3,2,0,3,0,2,0,0,6,4,0,0,0,0,0,0,0,0,0,0,0,1,1
649,2019,1,5,36,38,4,1,59,0,4,1,4,1,0,0,0,2,1,1,1,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,12,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,23483.0,5,5,0,2,1,0,1,1,3,6,3,0,6,4,1,0,0,0,0,0,0,0,0,0,0,0,1
651,2019,1,5,36,38,4,1,28,4,1,5,8,1,0,0,0,4,1,3,1,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,17118.0,5,5,0,0,1,0,0,3,0,2,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0
652,2019,1,5,36,38,4,0,35,4,1,5,7,0,2,0,0,8,2,3,5,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,8562.0,5,5,0,0,1,0,1,1,1,2,1,0,6,3,1,0,0,0,0,0,0,0,0,0,0,1,0
653,2019,1,5,36,38,4,1,42,4,1,5,7,1,0,0,0,9,2,6,3,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,2,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7,5,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,23454.0,5,5,0,0,2,2,1,1,1,5,1,0,2,2,0,0,0,0,0,0,0,0,0,1,0,1,0
654,2019,1,5,36,38,4,1,62,0,4,5,7,1,0,0,0,2,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,7141.0,5,5,0,0,1,0,0,1,1,5,0,0,5,3,0,0,0,0,0,0,0,0,0,1,0,1,1
655,2019,1,5,36,38,4,1,32,0,1,5,4,1,0,0,0,7,1,5,2,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,1,3,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,6,3,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,10200.0,5,5,0,0,1,0,1,1,0,2,0,0,6,4,0,0,0,0,0,0,0,0,0,1,0,1,0
656,2019,1,5,36,38,4,1,25,3,4,5,7,1,0,0,0,4,1,1,3,1,2,0,1,0,0,0,0,0,0,0,0,1,0,0,0,3,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,12,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,10756.0,3,5,0,0,1,0,1,7,3,6,3,0,6,4,0,0,0,0,0,0,0,0,0,1,0,1,0
657,2019,2,1,35,16,22,0,45,1,1,4,7,0,0,0,0,7,1,1,6,0,2,0,2,1,0,0,2,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,5,7,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,6137.0,6,5,0,2,2,1,0,1,0,2,1,0,6,3,0,0,0,0,0,0,0,0,0,1,0,1,0
658,2019,2,1,35,16,22,0,50,1,1,5,6,0,0,0,0,1,1,1,0,0,0,0,0,1,0,4,4,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,12,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,13483.0,3,5,0,0,1,4,1,1,1,2,1,0,6,3,1,0,0,0,0,0,0,0,0,0,0,1,0
659,2019,2,1,35,16,22,0,50,0,1,5,8,0,0,0,0,6,1,4,2,0,1,1,2,2,0,0,0,0,0,1,0,0,0,0,0,3,0,1,1,1,0,0,0,0,0,1,1,0,0,1,0,0,0,6,2,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,24273.0,5,5,0,0,1,0,1,8,0,2,0,0,6,3,1,0,0,0,0,0,0,0,0,0,0,1,0
660,2019,1,5,36,38,4,0,38,0,1,5,7,0,0,0,0,7,1,3,4,1,3,1,0,2,0,0,0,0,0,0,0,0,0,0,1,4,1,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,6,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,22601.0,3,5,0,0,1,0,0,6,1,3,1,0,6,3,0,0,0,0,0,0,0,0,0,1,0,1,0
661,2019,1,0,36,38,4,0,30,0,1,5,7,0,0,0,0,5,1,2,3,1,2,0,2,0,0,0,1,0,0,0,0,1,0,0,0,2,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,11,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,21180.0,3,5,0,0,1,0,1,1,1,2,1,0,3,4,1,0,0,0,0,0,0,0,0,0,0,1,0
662,2019,1,0,36,38,4,1,59,5,1,1,4,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,21247.0,6,5,0,0,1,0,0,4,1,2,1,0,0,3,1,0,0,0,0,0,0,0,0,0,0,1,0
663,2019,1,5,36,38,4,0,45,0,1,5,7,0,0,0,0,9,2,4,5,1,1,0,6,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,6,3,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,14829.0,3,5,0,0,2,2,1,3,1,2,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,1,0
664,2019,2,1,35,16,22,0,58,3,1,5,7,0,0,0,0,2,1,1,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,8651.0,6,5,0,0,2,0,1,0,1,6,1,0,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0
665,2019,2,1,35,16,22,1,24,4,2,5,8,1,0,0,1,3,1,1,2,1,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,13515.0,5,5,0,0,1,0,1,4,1,2,0,0,6,4,0,0,0,0,0,0,0,0,0,0,0,1,0
666,2019,2,1,35,16,22,1,53,1,1,5,8,1,2,0,1,1,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,18445.0,6,5,99,0,1,0,1,3,0,2,2,0,6,3,0,0,0,0,0,0,0,0,0,1,0,1,1
667,2019,2,1,35,16,22,1,56,0,1,5,4,1,0,0,0,8,2,4,4,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,4,2,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,16881.0,5,5,99,0,1,2,1,3,0,2,0,0,6,3,0,0,0,0,0,0,0,0,0,0,0,1,0
668,2019,2,1,35,16,22,1,34,1,1,5,8,1,0,0,1,3,1,0,3,0,1,0,2,0,0,0,0,0,0,0,0,1,0,0,0,2,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,6,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,20135.0,6,5,0,0,1,0,0,4,2,8,2,0,2,3,0,0,0,0,0,0,0,0,0,0,0,1,0
669,2019,2,1,35,16,22,0,30,0,1,5,5,0,0,0,1,6,1,5,1,1,3,0,2,0,0,1,0,0,0,0,0,0,0,0,1,3,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,6,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,21011.0,6,5,99,0,2,1,0,1,1,2,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,1,0
670,2019,2,1,35,16,22,0,57,0,1,5,7,0,0,0,0,1,1,1,0,0,0,0,0,1,0,4,4,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,5595.0,6,5,99,0,1,0,1,7,3,2,1,0,6,3,0,0,0,0,0,0,0,0,0,1,0,0,0
671,2019,2,1,35,16,22,0,20,4,1,5,8,0,0,0,0,3,1,2,1,1,0,0,2,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,15244.0,6,5,99,0,1,0,1,4,1,2,1,0,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0
672,2019,2,1,35,16,22,1,21,4,1,5,6,2,0,0,1,3,1,1,2,0,0,0,2,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6,2,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,19175.0,6,5,99,0,1,2,1,6,2,4,0,0,6,3,0,0,0,0,0,0,0,0,0,1,0,1,1
673,2019,2,1,35,16,22,1,51,1,1,5,8,1,0,0,0,6,1,0,6,0,2,0,0,0,0,0,0,1,0,0,0,1,0,0,0,2,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,6,2,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,6866.0,6,5,99,0,2,1,0,4,1,2,0,0,2,3,0,0,0,0,0,0,0,0,0,1,0,1,0
674,2019,2,1,35,16,22,0,45,1,1,4,7,0,0,0,0,6,2,1,5,0,2,0,2,1,0,0,2,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,5,5,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,11942.0,6,5,0,2,1,1,1,1,1,2,0,0,6,3,0,0,0,0,0,0,0,0,0,0,0,1,0
675,2019,1,5,36,38,4,1,33,0,3,5,7,1,0,0,0,5,1,2,3,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,6,2,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,5154.0,6,5,0,0,2,1,1,1,0,2,0,0,6,4,1,0,0,0,0,0,0,0,0,0,0,0,1
676,2019,1,5,36,38,4,1,44,0,1,5,7,1,0,0,0,8,1,5,3,1,1,0,4,2,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,5,4,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,5648.0,3,5,0,0,1,0,0,0,0,4,0,0,6,4,1,0,0,0,0,0,0,0,0,0,0,1,0
677,2019,1,5,36,38,4,1,35,0,3,5,7,1,0,0,0,8,2,2,6,0,2,1,2,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,5,3,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,12831.0,5,5,0,0,1,1,1,4,1,2,0,0,6,4,1,0,0,0,0,0,0,0,0,0,0,1,0
678,2019,1,5,36,38,4,0,38,0,1,5,8,0,0,0,0,4,1,2,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,4,1,1,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,12,2,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,23222.0,2,3,0,0,3,2,0,3,0,2,0,0,6,3,1,0,0,0,0,0,0,0,0,0,0,1,1
679,2019,3,2,17,2,13,1,45,5,4,4,4,1,2,0,0,6,2,2,4,1,0,2,2,1,0,0,1,1,0,0,0,1,0,0,0,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,4000.0,7,5,0,0,1,0,0,4,1,6,1,0,6,3,0,0,0,0,0,0,0,0,0,1,0,1,0
680,2019,3,2,17,2,13,0,44,4,4,4,7,0,2,0,1,6,2,4,2,0,2,0,1,2,1,0,0,1,0,1,0,0,0,0,0,2,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,6,4,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,4000.0,6,5,0,0,1,1,0,3,0,2,0,0,6,4,0,0,0,0,0,0,0,0,0,0,0,1,0
681,2019,3,2,17,2,16,0,27,0,4,4,4,0,0,0,0,6,1,2,4,2,2,0,2,0,0,0,1,0,0,0,0,1,0,0,0,3,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,6,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,3000.0,7,5,0,0,1,0,0,4,1,6,1,0,6,4,0,0,0,0,0,0,0,0,0,1,0,1,0
682,2019,3,2,18,2,16,0,21,3,4,5,8,0,0,0,0,1,1,1,0,0,0,0,1,0,0,4,4,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,12,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1500.0,6,5,0,0,1,0,1,6,1,8,1,0,6,4,0,0,0,0,0,0,0,0,0,0,0,1,0
683,2019,3,2,19,2,16,1,24,0,4,5,8,3,0,0,0,3,1,2,1,0,0,0,2,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,12,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1650.0,7,5,0,0,1,0,0,1,1,2,0,0,6,4,0,0,0,0,0,0,0,0,0,1,0,1,0
684,2019,3,2,19,2,16,0,39,4,1,5,8,0,2,0,0,6,1,3,3,1,2,0,3,0,0,0,1,1,0,0,0,1,0,0,0,3,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,6,2,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,4000.0,2,4,0,0,1,1,1,4,3,5,3,0,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0
685,2019,3,2,17,2,16,0,42,1,4,5,8,0,2,0,0,2,1,2,0,0,0,1,0,1,0,4,4,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,2800.0,7,5,0,0,1,0,0,3,1,2,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,1,1
686,2019,3,2,19,2,16,1,41,3,4,5,7,1,0,0,0,3,1,0,3,0,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,11,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1800.0,7,5,0,0,1,0,0,6,1,4,3,0,0,4,0,0,0,0,0,0,0,0,0,1,0,1,0
687,2019,3,2,17,2,16,0,40,0,4,5,8,0,0,0,0,3,1,2,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,6,2,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,2000.0,7,5,0,0,1,0,1,3,1,2,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,1,0
688,2019,3,2,17,2,16,0,30,4,4,5,8,0,2,0,1,4,2,2,2,0,0,0,2,0,2,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,12,2,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,4000.0,7,5,0,0,1,1,1,3,3,2,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
